experiment,backbone,variant,n_train,seed,fold,domain,kind,stage,component,mediator,head,lr,alpha,criterion,score,lower_is_better,selected,rank,n_candidates,tie_size,edge,at_grid_edge,margin,n_val_scored,n_val_kind,n_val_users,note
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,anchor,pop_anchor,emotion_joint,,,316.22776601683796,val_mse,0.31813957185937325,True,1,1,17,1,,0,0.0013478653769046778,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,anchor,pop_anchor,emotion_joint,,,1000.0,val_mse,0.3309028468322782,True,0,11,17,1,,0,0.0013478653769046778,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,anchor,pop_anchor,emotion_joint,,,3162.2776601683795,val_mse,0.37121312279882457,True,0,12,17,1,,0,0.0013478653769046778,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,anchor,pop_anchor,emotion_joint,,,10000.0,val_mse,0.4730337694401838,True,0,13,17,1,,0,0.0013478653769046778,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,anchor,pop_anchor,emotion_joint,,,31622.776601683792,val_mse,0.6005705649441037,True,0,14,17,1,,0,0.0013478653769046778,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,anchor,pop_anchor,emotion_joint,,,100000.0,val_mse,0.6778905110341804,True,0,15,17,1,,0,0.0013478653769046778,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,anchor,pop_anchor,emotion_joint,,,316227.7660168379,val_mse,0.7091947754094023,True,0,16,17,1,,0,0.0013478653769046778,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,anchor,pop_anchor,emotion_joint,,,1000000.0,val_mse,0.7199581645754105,True,0,17,17,1,,0,0.0013478653769046778,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,identity,mlp,0.0001,0.0,val_srocc_mean,0.3921319667236407,False,0,2,11,1,,0,0.0032523917836631555,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,identity,mlp,0.0003,0.0,val_srocc_mean,0.39538435850730386,False,1,1,11,1,,0,0.0032523917836631555,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,identity,mlp,0.001,0.0,val_srocc_mean,0.3502978859548295,False,0,3,11,1,,0,0.0032523917836631555,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,identity,mlp,0.003,0.0,val_srocc_mean,0.2205972515432507,False,0,4,11,1,,0,0.0032523917836631555,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,identity,mlp,0.01,0.0,val_srocc_mean,0.2014331687262693,False,0,6,11,1,,0,0.0032523917836631555,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,identity,mlp,0.03,0.0,val_srocc_mean,0.17480997396223216,False,0,7,11,1,,0,0.0032523917836631555,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,identity,mlp,0.1,0.0,val_srocc_mean,0.2110677860609801,False,0,5,11,1,,0,0.0032523917836631555,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,identity,mlp,0.3,0.0,val_srocc_mean,0.050838836434684655,False,0,8,11,1,,0,0.0032523917836631555,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,identity,mlp,1.0,0.0,val_srocc_mean,-0.010480974115979598,False,0,9,11,1,,0,0.0032523917836631555,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,identity,mlp,3.0,0.0,val_srocc_mean,-0.11844113588297948,False,0,10,11,1,,0,0.0032523917836631555,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,identity,mlp,10.0,0.0,val_srocc_mean,-0.13280930048067727,False,0,11,11,1,,0,0.0032523917836631555,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,random,mlp,0.0001,0.0,val_srocc_mean,0.46740188360845614,False,1,1,11,1,lr:min,1,0.03930542565523337,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,random,mlp,0.0003,0.0,val_srocc_mean,0.42809645795322276,False,0,2,11,1,lr:min,1,0.03930542565523337,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,random,mlp,0.001,0.0,val_srocc_mean,0.29171869085527447,False,0,3,11,1,lr:min,1,0.03930542565523337,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,random,mlp,0.003,0.0,val_srocc_mean,0.25469222627733695,False,0,6,11,1,lr:min,1,0.03930542565523337,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,random,mlp,0.01,0.0,val_srocc_mean,0.256703190352879,False,0,5,11,1,lr:min,1,0.03930542565523337,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,random,mlp,0.03,0.0,val_srocc_mean,0.26419634060460356,False,0,4,11,1,lr:min,1,0.03930542565523337,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,random,mlp,0.1,0.0,val_srocc_mean,0.23596561230119462,False,0,7,11,1,lr:min,1,0.03930542565523337,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,random,mlp,0.3,0.0,val_srocc_mean,0.18180722707976962,False,0,8,11,1,lr:min,1,0.03930542565523337,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,random,mlp,1.0,0.0,val_srocc_mean,0.1434604132269117,False,0,9,11,1,lr:min,1,0.03930542565523337,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,random,mlp,3.0,0.0,val_srocc_mean,0.1253887902103337,False,0,10,11,1,lr:min,1,0.03930542565523337,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,random,mlp,10.0,0.0,val_srocc_mean,0.0375118817633907,False,0,11,11,1,lr:min,1,0.03930542565523337,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,shuffled,mlp,0.0001,0.0,val_srocc_mean,0.47082108063431566,False,1,1,11,1,lr:min,1,0.030295417022293603,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,shuffled,mlp,0.0003,0.0,val_srocc_mean,0.44052566361202206,False,0,2,11,1,lr:min,1,0.030295417022293603,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,shuffled,mlp,0.001,0.0,val_srocc_mean,0.35830624950311596,False,0,3,11,1,lr:min,1,0.030295417022293603,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,shuffled,mlp,0.003,0.0,val_srocc_mean,0.30558482676144355,False,0,5,11,1,lr:min,1,0.030295417022293603,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,shuffled,mlp,0.01,0.0,val_srocc_mean,0.30048695449655477,False,0,7,11,1,lr:min,1,0.030295417022293603,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,shuffled,mlp,0.03,0.0,val_srocc_mean,0.30468971301759357,False,0,6,11,1,lr:min,1,0.030295417022293603,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,shuffled,mlp,0.1,0.0,val_srocc_mean,0.2921122454779635,False,0,8,11,1,lr:min,1,0.030295417022293603,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,shuffled,mlp,0.3,0.0,val_srocc_mean,0.32638680683401494,False,0,4,11,1,lr:min,1,0.030295417022293603,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,shuffled,mlp,1.0,0.0,val_srocc_mean,0.2803179658302308,False,0,9,11,1,lr:min,1,0.030295417022293603,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,shuffled,mlp,3.0,0.0,val_srocc_mean,0.057813181201330104,False,0,10,11,1,lr:min,1,0.030295417022293603,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,shuffled,mlp,10.0,0.0,val_srocc_mean,0.03442443543102507,False,0,11,11,1,lr:min,1,0.030295417022293603,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,pca,mlp,0.0001,0.0,val_srocc_mean,0.49747265419965125,False,1,1,11,1,lr:min,1,0.04121657647548499,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,pca,mlp,0.0003,0.0,val_srocc_mean,0.45625607772416626,False,0,2,11,1,lr:min,1,0.04121657647548499,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,pca,mlp,0.001,0.0,val_srocc_mean,0.35017133607522766,False,0,3,11,1,lr:min,1,0.04121657647548499,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,pca,mlp,0.003,0.0,val_srocc_mean,0.2773760545360537,False,0,5,11,1,lr:min,1,0.04121657647548499,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,pca,mlp,0.01,0.0,val_srocc_mean,0.25239218703648364,False,0,8,11,1,lr:min,1,0.04121657647548499,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,pca,mlp,0.03,0.0,val_srocc_mean,0.2752124125490842,False,0,6,11,1,lr:min,1,0.04121657647548499,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,pca,mlp,0.1,0.0,val_srocc_mean,0.2711733522247977,False,0,7,11,1,lr:min,1,0.04121657647548499,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,pca,mlp,0.3,0.0,val_srocc_mean,0.28048661486951104,False,0,4,11,1,lr:min,1,0.04121657647548499,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,pca,mlp,1.0,0.0,val_srocc_mean,0.15632284415188746,False,0,9,11,1,lr:min,1,0.04121657647548499,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,pca,mlp,3.0,0.0,val_srocc_mean,0.04756765948033914,False,0,11,11,1,lr:min,1,0.04121657647548499,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,pca,mlp,10.0,0.0,val_srocc_mean,0.08865428591542919,False,0,10,11,1,lr:min,1,0.04121657647548499,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,emotion,mlp,0.0001,0.0,val_srocc_mean,0.49049025504910243,False,1,1,11,1,lr:min,1,0.008222169465928242,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,emotion,mlp,0.0003,0.0,val_srocc_mean,0.4822680855831742,False,0,2,11,1,lr:min,1,0.008222169465928242,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,emotion,mlp,0.001,0.0,val_srocc_mean,0.40053051871397116,False,0,3,11,1,lr:min,1,0.008222169465928242,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,emotion,mlp,0.003,0.0,val_srocc_mean,0.327229861591889,False,0,4,11,1,lr:min,1,0.008222169465928242,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,emotion,mlp,0.01,0.0,val_srocc_mean,0.309308745403227,False,0,5,11,1,lr:min,1,0.008222169465928242,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,emotion,mlp,0.03,0.0,val_srocc_mean,0.2732177396783327,False,0,8,11,1,lr:min,1,0.008222169465928242,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,emotion,mlp,0.1,0.0,val_srocc_mean,0.29374458570663536,False,0,6,11,1,lr:min,1,0.008222169465928242,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,emotion,mlp,0.3,0.0,val_srocc_mean,0.2805642997759934,False,0,7,11,1,lr:min,1,0.008222169465928242,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,emotion,mlp,1.0,0.0,val_srocc_mean,0.12721057252208182,False,0,9,11,1,lr:min,1,0.008222169465928242,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,emotion,mlp,3.0,0.0,val_srocc_mean,0.017300869929920915,False,0,10,11,1,lr:min,1,0.008222169465928242,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,emotion,mlp,10.0,0.0,val_srocc_mean,-0.0006584642103047595,False,0,11,11,1,lr:min,1,0.008222169465928242,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,emotion_mlp,mlp,0.0001,0.0,val_srocc_mean,0.4379883616257363,False,1,1,11,1,lr:min,1,0.04004941284502617,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,emotion_mlp,mlp,0.0003,0.0,val_srocc_mean,0.3979389487807101,False,0,2,11,1,lr:min,1,0.04004941284502617,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,emotion_mlp,mlp,0.001,0.0,val_srocc_mean,0.35887269704423425,False,0,3,11,1,lr:min,1,0.04004941284502617,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,emotion_mlp,mlp,0.003,0.0,val_srocc_mean,0.32490649652665704,False,0,4,11,1,lr:min,1,0.04004941284502617,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,emotion_mlp,mlp,0.01,0.0,val_srocc_mean,0.29831220964209704,False,0,5,11,1,lr:min,1,0.04004941284502617,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,emotion_mlp,mlp,0.03,0.0,val_srocc_mean,0.28014333664929353,False,0,7,11,1,lr:min,1,0.04004941284502617,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,emotion_mlp,mlp,0.1,0.0,val_srocc_mean,0.2837503915713358,False,0,6,11,1,lr:min,1,0.04004941284502617,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,emotion_mlp,mlp,0.3,0.0,val_srocc_mean,0.2723334146090143,False,0,8,11,1,lr:min,1,0.04004941284502617,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,emotion_mlp,mlp,1.0,0.0,val_srocc_mean,0.25235483839001766,False,0,9,11,1,lr:min,1,0.04004941284502617,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,emotion_mlp,mlp,3.0,0.0,val_srocc_mean,0.14649856238635797,False,0,10,11,1,lr:min,1,0.04004941284502617,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,emotion_mlp,mlp,10.0,0.0,val_srocc_mean,0.07967529728720896,False,0,11,11,1,lr:min,1,0.04004941284502617,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,emotion_joint,mlp,0.0001,0.0,val_srocc_mean,0.4185707936941159,False,1,1,11,1,lr:min,1,0.01706673230430994,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,emotion_joint,mlp,0.0003,0.0,val_srocc_mean,0.40150406138980593,False,0,2,11,1,lr:min,1,0.01706673230430994,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,emotion_joint,mlp,0.001,0.0,val_srocc_mean,0.3324268420972135,False,0,3,11,1,lr:min,1,0.01706673230430994,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,emotion_joint,mlp,0.003,0.0,val_srocc_mean,0.2988122112750178,False,0,6,11,1,lr:min,1,0.01706673230430994,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,emotion_joint,mlp,0.01,0.0,val_srocc_mean,0.3125399256135952,False,0,4,11,1,lr:min,1,0.01706673230430994,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,emotion_joint,mlp,0.03,0.0,val_srocc_mean,0.3118021826516226,False,0,5,11,1,lr:min,1,0.01706673230430994,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,emotion_joint,mlp,0.1,0.0,val_srocc_mean,0.26166810755336195,False,0,7,11,1,lr:min,1,0.01706673230430994,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,emotion_joint,mlp,0.3,0.0,val_srocc_mean,0.2605796959740411,False,0,8,11,1,lr:min,1,0.01706673230430994,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,emotion_joint,mlp,1.0,0.0,val_srocc_mean,0.1508507292227164,False,0,9,11,1,lr:min,1,0.01706673230430994,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,emotion_joint,mlp,3.0,0.0,val_srocc_mean,0.08829180143606884,False,0,10,11,1,lr:min,1,0.01706673230430994,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,selection,stage2_personal,personal_mlp,emotion_joint,mlp,10.0,0.0,val_srocc_mean,0.01165542978913866,False,0,11,11,1,lr:min,1,0.01706673230430994,12.0,user_units,12.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,1,art,diagnostic,stage2_personal,personal_mlp,identity,mlp,0.0003,0.0,n_units,22.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,0,1,art,diagnostic,stage2_personal,personal_mlp,identity,mlp,0.0003,0.0,mediator_width,4096.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,0,1,art,diagnostic,stage2_personal,personal_mlp,identity,mlp,0.0003,0.0,n_support,100.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,0,1,art,diagnostic,stage2_personal,personal_mlp,identity,mlp,0.0003,0.0,mean_n_iter,500.0,,1,1,1,1,,0,,,,,max_iter=500
efficiency,Qwen3-VL 8B,C,100,0,1,art,diagnostic,stage2_personal,personal_mlp,identity,mlp,0.0003,0.0,frac_hit_max_iter,1.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,0,1,art,diagnostic,stage2_personal,personal_mlp,random,mlp,0.0001,0.0,n_units,22.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,0,1,art,diagnostic,stage2_personal,personal_mlp,random,mlp,0.0001,0.0,mediator_width,7.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,0,1,art,diagnostic,stage2_personal,personal_mlp,random,mlp,0.0001,0.0,n_support,100.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,0,1,art,diagnostic,stage2_personal,personal_mlp,random,mlp,0.0001,0.0,mean_n_iter,500.0,,1,1,1,1,,0,,,,,max_iter=500
efficiency,Qwen3-VL 8B,C,100,0,1,art,diagnostic,stage2_personal,personal_mlp,random,mlp,0.0001,0.0,frac_hit_max_iter,1.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,0,1,art,diagnostic,stage2_personal,personal_mlp,shuffled,mlp,0.0001,0.0,n_units,22.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,0,1,art,diagnostic,stage2_personal,personal_mlp,shuffled,mlp,0.0001,0.0,mediator_width,7.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,0,1,art,diagnostic,stage2_personal,personal_mlp,shuffled,mlp,0.0001,0.0,n_support,100.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,0,1,art,diagnostic,stage2_personal,personal_mlp,shuffled,mlp,0.0001,0.0,mean_n_iter,500.0,,1,1,1,1,,0,,,,,max_iter=500
efficiency,Qwen3-VL 8B,C,100,0,1,art,diagnostic,stage2_personal,personal_mlp,shuffled,mlp,0.0001,0.0,frac_hit_max_iter,1.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,0,1,art,diagnostic,stage2_personal,personal_mlp,pca,mlp,0.0001,0.0,n_units,22.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,0,1,art,diagnostic,stage2_personal,personal_mlp,pca,mlp,0.0001,0.0,mediator_width,7.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,0,1,art,diagnostic,stage2_personal,personal_mlp,pca,mlp,0.0001,0.0,n_support,100.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,0,1,art,diagnostic,stage2_personal,personal_mlp,pca,mlp,0.0001,0.0,mean_n_iter,500.0,,1,1,1,1,,0,,,,,max_iter=500
efficiency,Qwen3-VL 8B,C,100,0,1,art,diagnostic,stage2_personal,personal_mlp,pca,mlp,0.0001,0.0,frac_hit_max_iter,1.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,0,1,art,diagnostic,stage2_personal,personal_mlp,emotion,mlp,0.0001,0.0,n_units,22.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,0,1,art,diagnostic,stage2_personal,personal_mlp,emotion,mlp,0.0001,0.0,mediator_width,7.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,0,1,art,diagnostic,stage2_personal,personal_mlp,emotion,mlp,0.0001,0.0,n_support,100.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,0,1,art,diagnostic,stage2_personal,personal_mlp,emotion,mlp,0.0001,0.0,mean_n_iter,500.0,,1,1,1,1,,0,,,,,max_iter=500
efficiency,Qwen3-VL 8B,C,100,0,1,art,diagnostic,stage2_personal,personal_mlp,emotion,mlp,0.0001,0.0,frac_hit_max_iter,1.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,0,1,art,diagnostic,stage2_personal,personal_mlp,emotion_mlp,mlp,0.0001,0.0,n_units,22.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,0,1,art,diagnostic,stage2_personal,personal_mlp,emotion_mlp,mlp,0.0001,0.0,mediator_width,7.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,0,1,art,diagnostic,stage2_personal,personal_mlp,emotion_mlp,mlp,0.0001,0.0,n_support,100.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,0,1,art,diagnostic,stage2_personal,personal_mlp,emotion_mlp,mlp,0.0001,0.0,mean_n_iter,500.0,,1,1,1,1,,0,,,,,max_iter=500
efficiency,Qwen3-VL 8B,C,100,0,1,art,diagnostic,stage2_personal,personal_mlp,emotion_mlp,mlp,0.0001,0.0,frac_hit_max_iter,1.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,0,1,art,diagnostic,stage2_personal,personal_mlp,emotion_joint,mlp,0.0001,0.0,n_units,22.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,0,1,art,diagnostic,stage2_personal,personal_mlp,emotion_joint,mlp,0.0001,0.0,mediator_width,7.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,0,1,art,diagnostic,stage2_personal,personal_mlp,emotion_joint,mlp,0.0001,0.0,n_support,100.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,0,1,art,diagnostic,stage2_personal,personal_mlp,emotion_joint,mlp,0.0001,0.0,mean_n_iter,500.0,,1,1,1,1,,0,,,,,max_iter=500
efficiency,Qwen3-VL 8B,C,100,0,1,art,diagnostic,stage2_personal,personal_mlp,emotion_joint,mlp,0.0001,0.0,frac_hit_max_iter,1.0,,1,1,1,1,,0,,,,,
